time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.005542213404109994,-0.03392009604644241,11.45145213046024,6.222764132307628,0.026838685136496565,0.0,-0.08112528762920088,-0.17814969213952364,2.7501986439961494,-0.17175527435228746,0.06234880574032923,0.0,481.96581800255234,482.2424966381238,482.61770096220454,482.53272702074315
1.2600000000000007,-0.010974275250776358,-0.04588534422213286,11.61925477377344,6.212162128495631,0.030886308330976497,0.0,-0.10033232961534339,-0.22172888970647872,2.8429103217583,-0.18907107008683985,0.0761025444592601,0.0,441.21948982634774,442.3569135427844,443.73492526639285,442.280589031861
1.3200000000000007,-0.017784913591787677,-0.061008763350262056,11.797018632773751,6.201142687090467,0.03526684876428732,0.0,-0.12721964616709247,-0.283705648573844,3.0818059761674785,-0.1745918955530371,0.06597008860676606,0.0,486.8688769953816,486.11380698062766,487.1138095780868,488.1657729855542
1.3800000000000008,-0.026249640030789452,-0.07996726892640857,11.987277350840333,6.191161374848743,0.0391829894454796,0.0,-0.155368010400036,-0.3493569638405867,3.259528663816091,-0.15358042639232006,0.0638293602599484,0.0,470.4147077883134,470.25179489263763,470.2373527657195,471.83708597292195
1.4400000000000008,-0.03635952565269138,-0.10277519299480278,12.184843840452222,6.182737601305352,0.042763746284697035,0.0,-0.18198239152013068,-0.4117337856386645,3.3257141419702037,-0.12223853687598434,0.04972557499883712,0.0,437.77962474302655,436.60699422378167,436.6008451946504,439.18861531382754
1.5000000000000009,-0.04815575486352147,-0.12953631999188248,12.386861678681136,6.175274035745758,0.04580617717452995,0.0,-0.21151479065124318,-0.48101084081959367,3.407857071954221,-0.12908745484468417,0.052600814488248826,0.0,442.7630975885393,443.0012334611001,443.97524001606354,443.39880599987464
1.560000000000001,-0.061724921874094674,-0.1604618517231732,12.59247808985551,6.167229284835177,0.048582286153139975,0.0,-0.24106573749743823,-0.550555021748231,3.4457848710709453,-0.14660760551100596,0.02894559641082876,0.0,430.69235890864206,428.6881740546878,430.7341237714141,429.23230631652575
1.620000000000001,-0.07729827297943692,-0.19615503613713908,12.804075112900337,6.1582841488355005,0.050174103870419984,0.0,-0.2782068298775214,-0.6401395876367019,3.606786212292041,-0.15456235933307474,0.02120052305637915,0.0,468.95715953057123,468.3552567129602,469.4801828934033,468.84288885795206
1.680000000000001,-0.09496660287180686,-0.23700542577503458,13.022000245768961,6.149515551247777,0.05169133857786257,0.0,-0.31086213330722356,-0.722366379273047,3.6570638953152987,-0.1331451143439486,0.032412198680314086,0.0,434.4920454634973,435.43116989716077,435.80249494532006,437.5683159739234
1.740000000000001,-0.11466301556574199,-0.28305000866896346,13.243625017000006,6.1410984073102775,0.05348723923259424,0.0,-0.34585641616265833,-0.8132144312476107,3.7300199340928906,-0.16102031416104923,0.024442212116578686,0.0,443.72894148670093,443.07442637555465,445.344019130453,443.0389401806039
1.8000000000000012,-0.13618039909831897,-0.333882653521504,13.463823838179074,6.131262332405381,0.05581642902346573,0.0,-0.3715496000045318,-0.881937769356427,3.6101734267551087,-0.17050386818543964,0.05811884133991227,0.0,376.5237233190066,379.7690363260361,379.2997872026782,378.3569536531674
1.8600000000000012,-0.15961971402105085,-0.3899078030569132,13.682798318243377,6.120696895987422,0.058975050256979245,0.0,-0.41007915687420715,-0.9865445731387698,3.6884721869941335,-0.19061443042472823,0.03848615650394938,0.0,447.25573783093455,445.6555230888517,446.4788773304137,444.80472522301653
1.9200000000000013,-0.18546643072283617,-0.45252347378894897,13.907023269027553,6.109826154241938,0.06135318139223411,0.0,-0.45169685368072077,-1.1017101582941131,3.785083651384715,-0.1669852495181088,0.04183993348885632,0.0,452.8487936523393,453.1192656024998,451.94880456562055,453.8177957702304
1.9800000000000013,-0.2137737764780092,-0.5220226104884739,14.135610285644582,6.0996112106827045,0.06332020115992076,0.0,-0.492095921255006,-1.215844963317633,3.834038192069746,-0.17772820253647534,0.0002862305470327786,0.0,439.8451255924673,436.3902896078199,440.43136277718304,439.513616330327
2.0400000000000014,-0.24459088409834512,-0.5987333981802402,14.367972107864212,6.088406626922039,0.06319693496449741,0.0,-0.5351157941619018,-1.3421879852320362,3.910779199690804,-0.21875597701901253,-0.007203622336414337,0.0,449.05628677806004,448.4483059079227,450.810656858406,447.4474315177705
2.1000000000000014,-0.2782597130644956,-0.6841092962056694,14.609140175987761,6.075155406255622,0.062327641056213245,0.0,-0.5870531220377743,-1.5050765029621869,4.126922386316857,-0.22540971279799574,-0.035936173591537376,0.0,494.3091289392259,492.1871323575009,492.0415286820662,491.5054314765115
2.1600000000000015,-0.3148894945958048,-0.7791560056576518,14.861211159377948,6.06168348449971,0.060071171927032374,0.0,-0.633654548913431,-1.6644840057506334,4.274421701260229,-0.22283516971360445,-0.04117936931084595,0.0,474.92829869660136,474.5253657638651,474.5660619331588,474.71716041330075
2.2200000000000015,-0.3540311783443112,-0.8831964323576467,15.118243369297444,6.048737320466515,0.058398514628096976,0.0,-0.6708768461017142,-1.8046791510535933,4.292817350629592,-0.20447082682010145,-0.009592408883542515,0.0,434.9972723898339,437.6342766300086,435.1899643964517,436.67723566018856
2.2800000000000016,-0.39530090163634723,-0.9955597969186832,15.37497400204122,6.036279154653611,0.0581344354538178,0.0,-0.7047479827767933,-1.9418015850344266,4.264550375465183,-0.21485259492972805,0.004359219650124327,0.0,421.03594599006493,422.2415037596336,421.99692192521513,421.0545296339475
2.3400000000000016,-0.43890513430321304,-1.1176518239352422,15.635001615086948,6.023151914195719,0.058131146556335445,0.0,-0.7487022946756865,-2.129160726967076,4.401896934063276,-0.2281036726881466,-0.010798206706576323,0.0,477.14804606013405,475.9893759732177,475.44421085783574,474.3835177710948
2.4000000000000017,-0.4850764648691024,-1.2509769323775202,15.902063569408588,6.009528525685445,0.056986759129521225,0.0,-0.7902264362294646,-2.316254026969281,4.49913497155417,-0.22504402908426277,-0.04587187878912656,0.0,467.144698786804,464.40126565585047,465.7191213683321,465.90979277925436
2.4600000000000017,-0.5336256705387897,-1.3954171241500672,16.173479124203034,5.995940227660663,0.05449015706347016,0.0,-0.827805730503619,-2.499603651917827,4.5472139452011895,-0.22948552860401747,-0.03421992116025763,0.0,451.8520000237793,452.7895688894751,452.6914954024061,452.2839388926536
2.520000000000002,-0.5843325198796456,-1.5508542765982902,16.446787199072222,5.981970193825157,0.052592144200600544,0.0,-0.8622271756475961,-2.68281231465897,4.562315456262157,-0.2405330639250751,-0.026907342839517446,0.0,443.54019528371634,444.1400725998755,443.66983795455116,442.7073541264737
2.580000000000002,-0.6372197768652302,-1.7183916462055384,16.723611211817396,5.967807716230487,0.05124298545182082,0.0,-0.9004889186727194,-2.9030268897205196,4.663881032254659,-0.22831762048747492,-0.014854667102692837,0.0,471.94015096698183,472.86963432868293,473.0125850080685,473.90052993765386
2.640000000000002,-0.6922226500106978,-1.8984955076592533,17.003552502669834,5.954292920459764,0.05014420918376494,0.0,-0.9328374366188149,-3.1015608289115164,4.6667014709696435,-0.219730081927733,-0.026325399456931284,0.0,444.163974989721,443.22212537446205,443.72067024048124,444.3747542213699
2.700000000000002,-0.7492514571068114,-2.091452434118654,17.285587104436654,5.941634179262817,0.04869417255033781,0.0,-0.9679391690503281,-3.3314094082096632,4.73327853167683,-0.19758876483567,-0.02016752007599215,0.0,466.42212542246415,466.90282311172905,465.3393404800707,467.0275052686243
2.760000000000002,-0.808228012046269,-2.2975478800819213,17.568976867198305,5.929470900144777,0.0471508270628167,0.0,-0.9978185841823963,-3.5394116641336892,4.71232717900498,-0.21569869195342325,-0.04016166539031327,0.0,441.4497823492597,439.79633891033586,440.5636167702778,439.02214713403515
2.820000000000002,-0.868922255628054,-2.5160145119516883,17.850121553000914,5.916208857915493,0.044596180585417144,0.0,-1.0251145030228137,-3.7438603646978192,4.658540005850237,-0.2346847220883597,-0.04790747660395912,0.0,431.02251314142234,430.36619657272496,431.4315587656667,429.77450658772034
2.880000000000002,-0.9314808251494445,-2.7491798533828615,18.13362545267046,5.902911857608247,0.04113094055769917,0.0,-1.0597910400494803,-4.029407534398274,4.789802371700293,-0.20358167331358107,-0.10033941617845471,0.0,493.955472922391,490.0700970824162,491.8355919137775,494.08971919833664
2.940000000000002,-0.995874994324531,-2.998356109124816,18.421345929676104,5.890323107443201,0.03514739057819227,0.0,-1.0860991237263389,-4.277441157369271,4.799799563838639,-0.22670063674045027,-0.09852700025897734,0.0,457.2753967496169,457.41152015019475,458.8064329765263,456.9241739046374
3.000000000000002,-1.0617042040369582,-3.2623157378337067,18.70871795514466,5.877454765021941,0.02909639576672518,0.0,-1.1076631377388482,-4.522242371701634,4.7782671820583635,-0.19727000515609933,-0.10595105278001654,0.0,449.80912865274456,449.1986775613912,448.44964941367283,450.78856799870715
3.0600000000000023,-1.1287377640171268,-3.541486490373457,18.995348133440924,5.865646786710702,0.02301560814863368,0.0,-1.1262016477171493,-4.784354316532948,4.774946684684781,-0.19587662718302437,-0.09344697921993775,0.0,457.5719932152871,458.5579179486048,457.77871992132464,457.8529967309242
3.1200000000000023,-1.1966965274211385,-3.8351951803041326,19.278477779308503,5.8541864764898595,0.017977886113674124,0.0,-1.1386968802062758,-5.006888298754123,4.662201918673171,-0.18271912140617155,-0.06970151475808485,0.0,421.76668464693654,423.8065991335363,421.40499577450765,422.5032800713788
3.1800000000000024,-1.265477871675718,-4.14596109965854,19.562385666498386,5.843702982360547,0.014230541886783854,0.0,-1.1535331506034525,-5.35261314903918,4.799263263867128,-0.1622485256493872,-0.05091202155983837,0.0,506.17541209397797,507.5236330483011,505.83894016216004,507.28557738945517
3.2400000000000024,-1.3350482723926753,-4.477174734137745,19.85321153106841,5.834458578773832,0.011243023942120622,0.0,-1.1651326405935383,-5.688367433939753,4.893023989524921,-0.14137267507101434,-0.04764172472089137,0.0,498.2660986886352,498.5039123298398,496.30505121123895,497.8152105777182
3.3000000000000025,-1.4051753231912156,-4.825750764531825,20.143320146269033,5.825920929639167,0.008153413553104727,0.0,-1.1722133620320203,-5.931598067444995,4.77671337554947,-0.14420157494272798,-0.06059129084556649,0.0,431.5573909074024,430.4608042649817,431.83778701063915,431.5794978319773
3.3600000000000025,-1.4757085633044875,-5.190863496609,20.42995309163975,5.817453631881829,0.004768274787751103,0.0,-1.1785571925861744,-6.239391053162438,4.776326357372132,-0.13558686022569993,-0.049165393269803286,0.0,472.2556531019878,473.1343647265237,472.81239863922355,473.45854328562035
3.4200000000000026,-1.5465486890336853,-5.573431995289973,20.714053900744737,5.809034305182816,0.002157175289965174,0.0,-1.182554372611636,-6.513578249262003,4.692808668617659,-0.15203412073447536,-0.034114847450372375,0.0,447.8183227182323,449.04014129453503,447.58716188372506,446.2277864179949
3.4800000000000026,-1.6175866466682771,-5.9722448809286846,20.99227762523025,5.7999570160963,0.0001534007972088247,0.0,-1.185221387754632,-6.780964423689171,4.580498177474863,-0.14983823524244927,-0.03199670671211294,0.0,439.3432867584675,439.5184667130779,439.78684508051253,439.9469324413487
3.5400000000000027,-1.6887532833396115,-6.389421647384535,21.267700893165,5.791220599360049,6.281815137695023,0.0,-1.1868318993769809,-7.125419773517705,4.598471471602597,-0.13826902854982176,-0.014684304499359657,0.0,485.98421696413465,487.2803590541184,485.6312546870117,486.48055640045504
3.6000000000000028,-1.7599909759666024,-6.827012300209726,21.543188801700847,5.78243558307987,6.281092159801357,0.0,-1.1876848285411443,-7.4614427580834155,4.582808216310759,-0.17238226734286635,-0.007241910426000248,0.0,479.2637428525664,479.82935498449575,480.21620294863015,477.60142130653026
